id,system,name,genre,developer,publisher,region,playcount,gametime,lastplayed,releasedate,rom
116292,Commodore 64,Fun Play,Compilação,Adam Bellin,Creative Software,eu,,,,1990-01-01 00:00:00,Professional Skateboard Simulator + Fast Food + Pro Tennis Simulator (USA  Europe) (Fun Play).zip
112238,Commodore 64,Q*bert,Quebra-cabeças,D. Gottlieb & Co.,Parker Brothers,eu,,,,1983-01-01 00:00:00,Q-bert (USA  Europe).zip
110469,Commodore 64,Alpha Build,Educacional,Mac Senour,Fisher-Price,eu,,,,1983-01-01 00:00:00,Alpha Build (USA  Europe).zip
110279,Commodore 64,Toy Bizarre,Plataforma,Mark Turmell,Activision,eu,,,,1984-01-01 00:00:00,Toy Bizarre (USA  Europe).zip
35950,Commodore 64,Ghostbusters,Plataforma,Activision,Activision,eu,,,,1984-11-01 00:00:00,Ghostbusters (USA  Europe).zip
110170,Commodore 64,Up 'n Down,Jogo casual,Activision,SEGA,eu,,,,1984-01-01 00:00:00,Up'n Down (USA  Europe).zip
113414,Commodore 64,Space Action,Shoot'em Up,Arne Fernlund,Handic Software,eu,,,,1983-01-01 00:00:00,Space Action (USA  Europe).zip
111675,Commodore 64,Dot Gobbler,Ação / Labirinto,Don Tinsley,OEM,eu,,,,1983-01-01 00:00:00,Dot Gobbler (USA  Europe).zip
112198,Commodore 64,Fraction Fever,Ação / Labirinto,Don Tinsley,Tom Snyder Productions,eu,,,,1983-01-01 00:00:00,Fraction Fever (USA  Europe).zip
114285,Commodore 64,Logic Levels,Educacional,Frieda Lekkerkerker,Fisher-Price,eu,,,,1984-01-01 00:00:00,Logic Levels (USA  Europe).zip
35880,Commodore 64,Wonder Boy,Plataforma,Escape,Activision,eu,,,,1987-01-01 00:00:00,Wonder Boy (USA  Europe).zip
110758,Commodore 64,Serpentine,Ação / Labirinto,Brøderbund Software,Brøderbund Software,eu,,,,1983-01-01 00:00:00,Serpentine (USA  Europe).zip
110309,Commodore 64,Turbo Maze Man,Ação / Labirinto,Gregory Pratt,Turbo Software,eu,,,,1983-01-01 00:00:00,Turbo Maze Man (USA  Europe).zip
111446,Commodore 64,Dance Fantasy,Música e dança,WCI Labs,Fisher-Price,eu,,,,1984-01-01 00:00:00,Dance Fantasy (USA  Europe).zip
113275,Commodore 64,Jaw Breaker,Música e dança,WCI Labs,Sierra On-Line,eu,,,,1983-01-01 00:00:00,Jawbreaker (USA  Europe).zip
423302,Commodore 64,Avenger,Tiro / Estilo Space Invader,Commodore,Commodore Electronics,eu,,,,1983-01-01 00:00:00,Avenger (USA  Europe) (v03) (MAX).zip
114189,Commodore 64,Lazarian,Tiro,Commodore,Commodore Electronics,eu,,,,1983-01-01 00:00:00,Lazarian (USA  Europe).zip
110016,Commodore 64,Blue Print,Tiro,Commodore,Commodore Electronics,eu,,,,1983-01-01 00:00:00,Blueprint (USA  Europe).zip
112423,Commodore 64,Cyberball,Esporte / Futebol americano,Quixel,Domark,eu,,,,1990-01-01 00:00:00,Cyberball (USA  Europe).zip
110207,Commodore 64,Ten Pins,Esporte / Boliche,Tony Brantner,Ahoy!,eu,,,,1986-01-01 00:00:00,Tenpins (USA  Europe).zip
114712,Commodore 64,Retro Ball,Esporte / Futebol de botão,Tony Brantner,Hesware,eu,,,,1982-01-01 00:00:00,Retro Ball (USA  Europe).zip
114919,Commodore 64,Space Ric-o-shay,Esporte / Futebol de botão,Tony Brantner,M. Computer,eu,,,,1983-01-01 00:00:00,Space Ric-O-Shay (USA  Europe).zip
115712,Commodore 64,Nova Blast,Shoot'em Up / Horizontal,Imagic,Imagic,eu,,,,1984-01-01 00:00:00,Nova Blast (USA  Europe).zip
35998,Commodore 64,Galaxian,Tiro / Estilo Space Invader,Namco,Atarisoft,eu,,,,1984-01-01 00:00:00,Galaxian (USA  Europe).zip
36692,Commodore 64,Park Patrol,Simulação,Activision,Activision,eu,,,,1984-01-01 00:00:00,Park Patrol (USA  Europe).zip
110196,Commodore 64,Tank Wars,Shoot'em Up / Horizontal,Machine Language Games,OEM,eu,,,,1983-01-01 00:00:00,Tank Wars (USA  Europe).zip
112700,Commodore 64,Gridrunner,Shoot'em Up / Horizontal,Machine Language Games,Llamasoft,eu,,,,1983-01-01 00:00:00,Gridrunner (USA  Europe).zip
113358,Commodore 64,Song Maker,Shoot'em Up / Horizontal,Machine Language Games,Llamasoft,eu,,,,1983-01-01 00:00:00,Song Maker (USA  Europe).zip
112280,Commodore 64,Tennis,Esporte / Tênis,D&L Research,Imagic,eu,,,,1984-01-01 00:00:00,Speed Math & Bingo Math (USA  Europe) (v01) (MAX).zip
115139,Commodore 64,Memory Manor,Educacional,Frieda Lekkerkerker,Fisher-Price,eu,,,,1984-01-01 00:00:00,Memory Manor (USA  Europe).zip
36162,Commodore 64,Centipede,Tiro / Estilo Space Invader,Atari,Atari,eu,,,,1983-01-01 00:00:00,Centipede (USA  Europe).zip
36001,Commodore 64,Zaxxon,Shoot'em Up / Diagonal,SEGA,SEGA,eu,,,,1984-01-01 00:00:00,Zaxxon (USA  Europe).zip
109812,Commodore 64,Wizard's of ID,Educacional,Sydney Development,Sierra On-Line,eu,,,,1983-01-01 00:00:00,Wizard of Id's Wiztype  The (USA  Europe).zip
36113,Commodore 64,H.E.R.O.,Plataforma,Activision,Activision,eu,,,,1984-04-01 00:00:00,H.E.R.O. - Helicopter Emergency Rescue Operation (USA  Europe).zip
115724,Commodore 64,Number Nabber Shape Grabber,Educacional,Activision,Activision,eu,,,,1982-01-01 00:00:00,Number Nabber  Shape Grabber (USA  Europe).zip
116692,Commodore 64,Tooth Invaders,Ação,Activision,Commodore Electronics,eu,,,,1982-01-01 00:00:00,Tooth Invaders (USA  Europe).zip
114541,Commodore 64,Math Mileage,Corrida / Pilotagem,K-Byte,CBS Software,eu,,,,1984-03-01 00:00:00,Math Mileage (USA  Europe).zip
110164,Commodore 64,Up & Add 'em,Educacional,ChildWare,Fisher-Price,eu,,,,1984-01-01 00:00:00,Up & Add'Em (USA  Europe).zip
35853,Commodore 64,Pac-Man,Ação / Labirinto,Atarisoft,Atarisoft,eu,,,,1983-01-01 00:00:00,Pac-Man (USA  Europe).zip
114163,Commodore 64,Laser Cycles,Ação / Labirinto,Atarisoft,Turbo Software,eu,,,,1984-01-01 00:00:00,Laser Cycles (USA  Europe).zip
112645,Commodore 64,Gorf,Tiro / Vista do topo,Dave Nutting Associates,Commodore Electronics,eu,,,,1983-01-01 00:00:00,Gorf (USA  Europe).zip
110740,Commodore 64,Seafox,Tiro / Vista do topo,Dave Nutting Associates,Brøderbund Software,eu,,,,1982-01-01 00:00:00,Seafox (USA  Europe).zip
110999,Commodore 64,Castle Hassle,Ação / Aventura,Dave Nutting Associates,Roklan,eu,,,,1983-01-01 00:00:00,Castle Hassle (USA  Europe).zip
36463,Commodore 64,Moon Patrol,Ação,Irem,Atari,eu,,,,1983-01-01 00:00:00,Moon Patrol (USA  Europe).zip
110741,Commodore 64,Seahorses,Educacional,Irem,Joyce Hakansson Associates,eu,,,,1984-01-01 00:00:00,Seahorse Hide'n Seek (USA  Europe).zip
116430,Commodore 64,Omega Race,Shoot'em Up,Commodore Business Machines,Commodore Electronics,eu,,,,1983-01-01 00:00:00,Omega Race (USA  Europe).zip
35939,Commodore 64,Narco Police,Estratégia,Iron Byte,Dinamic Software,eu,,,,1991-01-01 00:00:00,Narco Police (USA  Europe).zip
114499,Commodore 64,Mario's Brewery,Plataforma / Corre e Pula,Jeremy Thorne,OEM,eu,,,,1983-01-01 00:00:00,Mario's Brewery (USA  Europe).zip
111152,Commodore 64,Coco-Notes,Música e dança / Rítmico,The Dovetail Group,CBS Software,eu,,,,1984-01-01 00:00:00,Coco-Notes featuring... the Jazz Scats! (USA  Europe).zip
109432,Commodore 64,Zone Ranger,Ação,Dan Tompson,Activision,eu,,,,1984-01-01 00:00:00,Zone Ranger (USA  Europe).zip
35891,Commodore 64,Spy Hunter,Corrida / Pilotagem,Syndein Systems,SEGA,eu,,,,1983-01-01 00:00:00,Spy Hunter (USA  Europe).zip
114074,Commodore 64,Kids On Keys,Educacional,Frieda Lekkerkerker,Spinnaker Software,eu,,,,1983-01-01 00:00:00,Kids on Keys (USA  Europe).zip
114528,Commodore 64,MasterType,Educacional,Lightning Software,Scarborough Systems,eu,,,,1983-01-01 00:00:00,MasterType (USA  Europe).zip
115582,Commodore 64,Super Smash,Ação / Jogos de Breakout,Lightning Software,Commodore Electronics,eu,,,,1983-01-01 00:00:00,Super Smash (USA  Europe).zip
113131,Commodore 64,Stix,Ação / Jogos de Breakout,Lightning Software,Supersoft,eu,,,,1983-01-01 00:00:00,Stix (USA  Europe).zip
116251,Commodore 64,The Pit,Ação / Jogos de Breakout,Lightning Software,Hesware,eu,,,,1983-01-01 00:00:00,Pit  The (USA  Europe).zip
109769,Commodore 64,Webster - The Word Game,Educacional,Heuristic Software,CBS Software,eu,,,,1983-01-01 00:00:00,Webster - The Word Game (USA  Europe).zip
116172,Commodore 64,Pitfall 2 - Lost Caverns,Plataforma / Corre e Pula com rolagem,Activision,Activision,eu,,,,1984-01-01 00:00:00,Pitfall II - Lost Caverns (USA  Europe).zip
114089,Commodore 64,Kindercomp,Educacional,Frieda Lekkerkerker,Spinnaker Software,eu,,,,1983-01-01 00:00:00,Kindercomp (USA  Europe).zip
116067,Commodore 64,Pastfinder,Educacional,Frieda Lekkerkerker,Activision,eu,,,,1984-01-01 00:00:00,Pastfinder (USA  Europe).zip
114177,Commodore 64,Last Ninja Remix,Aventura,System 3 Software,System 3 Software,eu,,,,1990-01-01 00:00:00,Ninja Remix (USA  Europe).zip
36111,Commodore 64,Gyruss,Shoot'em Up,Parker Brothers,Konami,eu,,,,1984-01-01 00:00:00,Gyruss (USA  Europe).zip
36169,Commodore 64,Pitstop,Corrida / Pilotagem,Parker Brothers,Konami,eu,,,,1983-01-01 00:00:00,Pitstop (USA  Europe).zip
115041,Commodore 64,Star Ranger,Tiro / Horizontal,Parker Brothers,Commodore Electronics,eu,,,,1983-01-01 00:00:00,Star Ranger (USA  Europe).zip
115358,Commodore 64,Movie Musical Madness,Música e dança / Rítmico,The Dovetail Group,CBS Software,eu,,,,1984-01-01 00:00:00,Movie Musical Madness Starring the Jazz Scats (USA  Europe).zip
111937,Commodore 64,Ernie's Magic Shapes,Educacional,CTW Software Group,CBS Software,eu,,,,1984-01-01 00:00:00,Ernie's Magic Shapes (USA  Europe).zip
116273,Commodore 64,Princess and the Frog,Ação,CTW Software Group,Romox,eu,,,,1983-01-01 00:00:00,Princess and the Frog (USA  Europe).zip
115039,Commodore 64,Star Post,Tiro,Commodore,Commodore Electronics,eu,,,,1983-01-01 00:00:00,Star Post (USA  Europe).zip
111125,Commodore 64,Close Encounters,Tiro / Vertical,Commodore,Mr. Computer,eu,,,,1983-01-01 00:00:00,Close Encounters of the Worst Kind (USA  Europe).zip
35843,Commodore 64,Donkey Kong,Plataforma / Corre e Pula,Atarisoft,Atarisoft,eu,,,,1983-01-01 00:00:00,Donkey Kong (USA  Europe).zip
114208,Commodore 64,Learning with Leeper,Educacional,Atarisoft,Sierra On-Line,eu,,,,1983-01-01 00:00:00,Learning with Leeper (USA  Europe).zip
36217,Commodore 64,Crystal Castles,Ação / Labirinto,Atari,U.S. Gold,eu,,,,1985-01-01 00:00:00,Crystal Castles (USA  Europe) (Proto).zip
114856,Commodore 64,Rootin' Tootin',Ação / Labirinto,Bryce C. Nesbitt,Hesware,eu,,,,1983-01-01 00:00:00,Rootin' Tootin' (USA  Europe).zip
142011,Commodore 64,TSI Maze Man,Ação / Labirinto,Gregory Pratt,Turbo Software,eu,,,,1983-01-01 00:00:00,Maze Man (USA  Europe).zip
36462,Commodore 64,Miner 2049er,Plataforma,Big Five Software,Reston Software,eu,,,,1983-01-01 00:00:00,Miner 2049er Starring Bounty Bob (USA  Europe).zip
36522,Commodore 64,Defender,Shoot'em Up / Horizontal,Williams Electronics,Atarisoft,eu,,,,1983-01-01 00:00:00,Defender (USA  Europe).zip
111594,Commodore 64,Diamond Mine,Ação / Labirinto,IDSI,Roklan,eu,,,,1983-01-01 00:00:00,Diamond Mine (USA  Europe).zip
109912,Commodore 64,Beamrider,Shoot'em Up / Horizontal,Cheshire Engineering,Cheshire Engineering,eu,,,,1984-01-01 00:00:00,Beamrider (USA  Europe).zip
115342,Commodore 64,Motor Mania,Corrida / Pilotagem / Corrida,United Microware Industries,United Microware,eu,,,,1982-01-01 00:00:00,Motor Mania (USA  Europe).zip
115054,Commodore 64,Star Wars - The Arcade Game,Tiro / Tiro em 1ª pessoa,United Microware Industries,Parker Brothers,eu,,,,1982-01-01 00:00:00,Star Wars - The Arcade Game (USA  Europe).zip
110327,Commodore 64,Tyler's Dungeons,Tiro / Tiro em 1ª pessoa,United Microware Industries,Creative Equipment,eu,,,,1984-01-01 00:00:00,Tyler's Dungeons (USA  Europe).zip
113266,Commodore 64,James Bond,Shoot'em Up / Horizontal,Parker Brothers,Parker Brothers,eu,,,,1984-01-01 00:00:00,James Bond 007 (USA  Europe).zip
115449,Commodore 64,Story Machine,Educacional,Parker Brothers,Parker Brothers,eu,,,,1984-01-01 00:00:00,Story Machine (USA  Europe).zip
110253,Commodore 64,Timebound,Educacional,Children's Computer Workshop,CBS Software,eu,,,,1984-01-01 00:00:00,Timebound (USA  Europe).zip
36171,Commodore 64,Pole Position,Corrida / Pilotagem,U.S. Gold,Namco,eu,,,,1984-01-01 00:00:00,Pole Position (USA  Europe).zip
115316,Commodore 64,Moon Dust,Corrida / Pilotagem,U.S. Gold,Creative Software,eu,,,,1983-01-01 00:00:00,Moondust (USA  Europe).zip
36110,Commodore 64,Dig Dug,Ação / Labirinto,Namco,Atari,eu,,,,1983-01-01 00:00:00,Dig Dug (USA  Europe).zip
111411,Commodore 64,Pitfall!,Plataforma / Corre e Pula com rolagem,Activision,Activision,eu,,,,1984-01-01 00:00:00,Pitfall! (USA  Europe).zip
112516,Commodore 64,Galaxions & Munch Man,Plataforma / Corre e Pula com rolagem,Activision,Solar Software,eu,,,,1983-01-01 00:00:00,Galaxions + Munchman (USA  Europe).zip
415594,Commodore 64,Double Dragon,Briga de rua,Imagitec Design,Ocean,eu,,,,1991-01-01 00:00:00,Double Dragon (USA  Europe) (Ocean).zip
109715,Commodore 64,Astroblitz,Shoot'em Up / Horizontal,Imagitec Design,Creative Software,eu,,,,1983-01-01 00:00:00,Astroblitz (USA  Europe).zip
110396,Commodore 64,Bubble Burst,Shoot'em Up / Horizontal,Imagitec Design,Spinnaker Software,eu,,,,1984-01-01 00:00:00,Bubble Burst (USA  Europe).zip
112701,Commodore 64,Attack of the Mutant Camels,Tiro / Horizontal,Hesware,Hesware,us,,,,1983-01-01 00:00:00,Attack of the Mutant Camels (USA).zip
111348,Commodore 64,Crisis Mountain,Plataforma / Corre e Pula,David H. Schroeder,Creative Software,eu,,,,1983-01-01 00:00:00,Crisis Mountain (USA  Europe).zip
113259,Commodore 64,Jack Attack,Ação,Kevin Kieller  John Traynor,Commodore Electronics,eu,,,,1983-01-01 00:00:00,Jack Attack (USA  Europe).zip
112895,Commodore 64,Hop Along Counting,Educacional,Ravi Romano,Fisher-Price,eu,,,,1984-01-01 00:00:00,Hop Along Counting (USA  Europe).zip
112545,Commodore 64,Gateway to Apshai,Jogos de RPG,The Connelley Group,Epyx,eu,,,,1983-01-01 00:00:00,Gateway to Apshai (USA  Europe).zip
114194,Commodore 64,Lazer Zone,Tiro / Vista do topo,The Connelley Group,Hesware,eu,,,,1983-01-01 00:00:00,Lazer Zone (USA  Europe).zip
35826,Commodore 64,Double Dragon,Briga de rua,Binary Design,Melbourne House,eu,,,,1988-01-01 00:00:00,Double Dragon (USA  Europe) (HES).zip
113351,Commodore 64,Jupiter Lander,Ação / Labirinto,HAL Laboratory,Commodore Electronics,wr,,,,1982-01-01 00:00:00,Jupiter Lander (World) (v02) (MAX).zip
110409,Commodore 64,Bug Crusher,Ação / Labirinto,HAL Laboratory,Peter Nissley,eu,,,,1983-01-01 00:00:00,Bug Crusher (USA  Europe).zip
114590,Commodore 64,Rack 'em Up,Esporte / Sinuca,HAL Laboratory,Roklan,eu,,,,1983-01-01 00:00:00,Rack 'em Up! (USA  Europe).zip
110383,Commodore 64,Bridge 64,Jogo de cartas,HAL Laboratory,Handic Software,eu,,,,1983-01-01 00:00:00,Bridge 64 (USA  Europe).zip
113329,Commodore 64,Juice!,Plataforma / Corre e Pula,Arti Haroutunian,Tronix,eu,,,,1983-01-01 00:00:00,Juice! (USA  Europe).zip
36200,Commodore 64,Kung-Fu Master,Briga de rua,Berkeley Softworks,Irem,eu,,,,1986-01-01 00:00:00,Kung-Fu Master (USA  Europe).zip
110226,Commodore 64,Threshold,Shoot'em Up / Vertical,On-Line Systems,Sierra On-Line,eu,,,,1983-01-01 00:00:00,Threshold (USA  Europe).zip
36774,Commodore 64,International Football,Esporte / Futebol,D&H Games,D&H Games,eu,,,,1989-01-01 00:00:00,International Football (USA  Europe).zip
109573,Commodore 64,Alien Sidestep,Esporte / Futebol,D&H Games,O.E.M.,eu,,,,1983-01-01 00:00:00,Alien Sidestep (USA  Europe).zip
109798,Commodore 64,Wizard of Wor,Ação / Labirinto,Dave Nutting Associates,Commodore Electronics,eu,,,,1983-01-01 00:00:00,Wizard of Wor (USA  Europe).zip
109536,Commodore 64,Alf in the Color Caves,Ação / Labirinto,Dave Nutting Associates,Spinnaker Software,eu,,,,1984-01-01 00:00:00,Alf in the Color Caves (USA  Europe).zip
110127,Commodore 64,Adventure Series - Viking Raider,Estratégia,Dave Nutting Associates,Interphase Technologies,eu,,,,1984-01-01 00:00:00,Viking Raider (USA  Europe).zip
110173,Commodore 64,Up for Grabs,Quebra-cabeças,Dave Nutting Associates,Spinnaker Software,eu,,,,1983-01-01 00:00:00,Up for Grabs (USA  Europe).zip
111269,Commodore 64,Cosmic Life,Simulação / Vida,Ken Madell,Spinnaker Software,eu,,,,1983-01-01 00:00:00,Cosmic Life (USA  Europe).zip
113340,Commodore 64,Jungle Hunt,Plataforma / Corre e Pula com rolagem,Taito,Atarisoft,eu,,,,1984-05-01 00:00:00,Jungle Hunt (USA  Europe).zip
110635,Commodore 64,Save New York,Tiro / Avião,Creative Software,Creative Software,eu,,,,1983-01-01 00:00:00,Save New York (USA  Europe).zip
109905,Commodore 64,BC's Quest for Tires,Plataforma,Sydney Development,Software Projects,eu,,,,1984-01-01 00:00:00,BC's Quest for Tires (USA  Europe).zip
109905,Commodore 64,fix_it_felix_64,Plataforma,Sydney Development,Software Projects,eu,,,,1984-01-01 00:00:00,fix_it_felix_64.d64
,cannonball,Cannonball,Racing,Chris White,Chris White,,,,,,Cannonball.cannonball
46536,Channel F,Videocart-20: Schach,Jogo de tabuleiro,SABA,SABA,eu,,,,,Schach (Germany).zip
46502,Channel F,Videocart-10: Maze -Jailbreak - Blind Man's Bluff - Trailblazer,Ação / Labirinto,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Maze  Jailbreak  Blind-man's-bluff  Trailblazer (USA) (Alt 1).zip
46523,Channel F,Videocart-5: Space War,Ação,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Space War (USA).zip
46507,Channel F,Videocart-15: Memory Match,Quebra-cabeças,Fairlight,Fairlight,us,,,,1978-01-01 00:00:00,Memory Match 1 & 2 (USA).zip
46509,Channel F,Videocart-17: Pinball Challenge,Ação / Jogos de Breakout,Fairlight,Fairlight,us,,,,1978-01-01 00:00:00,Pinball Challenge (USA) (Alt 1).zip
46524,Channel F,Videocart-6: Math Quiz I,Educacional,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Math Quiz I - Addition + Subtraction (USA).zip
46520,Channel F,Videocart-2: Desert Fox  Shooting Gallery,Ação,Fairlight,Fairlight,us,,,,1976-01-01 00:00:00,Desert Fox  Shooting Gallery (USA).zip
46504,Channel F,Videocart-12: Baseball,Esporte / Baseball,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Baseball (USA).zip
46510,Channel F,Videocart-16: Rat'mal,Quebra-cabeças,Fairlight,Fairlight,eu,,,,1978-01-01 00:00:00,Rat' Mal (Germany).zip
46511,Channel F,Videocart-19: Checkers,Estratégia,Fairlight,Zircon Software,us,,,,1980-01-01 00:00:00,Checkers (USA).zip
46516,Channel F,Videocart-23: Galactic Space Wars  Lunar Lander,Ação,Fairlight,Zircon Software,us,,,,1980-01-01 00:00:00,Galactic Space Wars  Lunar Lander (USA).zip
46512,Channel F,Videocart-1: Mühle  Tontauben-Schießen  Kreatives Malspiel  Videoscope,Ação,Fairlight,Fairlight,eu,,,,1976-01-01 00:00:00,Muehle  Tontauben-Schiessen  Kreatives Malspiel  Videoscope (Germany).zip
46509,Channel F,Videocart-17: Pinball Challenge,Ação / Jogos de Breakout,Fairlight,Fairlight,us,,,,1978-01-01 00:00:00,Pinball Challenge (USA).zip
46527,Channel F,Videocart-9: Drag Strip,Corrida / Pilotagem,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Drag Race (USA).zip
46510,Channel F,Videocart-18: Hangman,Quebra-cabeças,Fairlight,Fairlight,eu,,,,1978-01-01 00:00:00,Ordtaevling (Sweden).zip
46522,Channel F,Videocart-4: Spitfire,Tiro / Avião em 3ª pessoa,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Spitfire (USA).zip
46519,Channel F,Videocart-26: Alien Invasion,Shoot'em Up / Vertical,Fairlight,Zircon Software,us,,,,1981-01-01 00:00:00,Alien Invasion (USA).zip
46505,Channel F,Videocart-13: Robot War  Torpedo Alley,Shoot'em Up / Vertical,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Robot War  Torpedo Alley (USA).zip
46525,Channel F,Videocart-7: Math Quiz II,Educacional,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Math Quiz II - Multiplication + Division (USA).zip
46531,Channel F,Demonstration Cartridge,Demo,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Demonstration Cartridge (USA).zip
46526,Channel F,Videocart-8: Magic Numbers,Quebra-cabeças,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Magic Numbers - Mind Reader + Nim (USA).zip
46510,Channel F,Videocart-18: Hangman,Quebra-cabeças,Fairlight,Fairlight,us,,,,1978-01-01 00:00:00,Hangman (USA).zip
46508,Channel F,Videocart-16: Dodge-It,Ação,Fairlight,Fairlight,us,,,,1978-01-01 00:00:00,Dodge It (USA).zip
46521,Channel F,Videocart-3: Video Blackjack,Cassino / Cartas,Fairlight,Fairlight,us,,,,1976-01-01 00:00:00,Video Blackjack (USA).zip
46513,Channel F,Videocart-20: Video Whizball,Shoot'em Up / Horizontal,Fairlight,Fairlight,us,,,,1978-01-01 00:00:00,Video Whizball (USA).zip
46512,Channel F,Videocart-1: Tic-Tac-Toe  Shooting Gallery  Doodle,Ação,Fairlight,Fairlight,us,,,,1976-01-01 00:00:00,Tic-Tac-Toe  Shooting Gallery  Doodle  Quadra-Doodle (USA).zip
46506,Channel F,Videocart-14: Sonar Search,Estratégia,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Sonar Search (USA).zip
46518,Channel F,Videocart-25: Casino Poker,Cassino / Cartas,Fairlight,Zircon Software,us,,,,1981-01-01 00:00:00,Casino Poker (USA).zip
46532,Channel F,Demonstration Cartridge 2,Demo,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Demonstration Cartridge 2 (USA).zip
46515,Channel F,Videocart-22: Slot Machine,Cassino / Caça-níqueis,Fairlight,Zircon Software,us,,,,1980-01-01 00:00:00,Slot Machine (USA).zip
46517,Channel F,Videocart-24: Pro Football,Esporte / Futebol americano,Fairlight,Zircon Software,us,,,,1980-01-01 00:00:00,Pro Football (USA).zip
46503,Channel F,Videocart-11: Backgammon  Acey-Deucey,Estratégia,Fairlight,Fairlight,us,,,,1977-01-01 00:00:00,Backgammon  Acey-Deucey (USA).zip
46514,Channel F,Videocart-21: Bowling,Esporte / Boliche,Fairlight,Fairlight,us,,,,1978-01-01 00:00:00,Bowling (USA).zip
46502,Channel F,Videocart-10: Maze -Jailbreak - Blind Man's Bluff - Trailblazer,Ação / Labirinto,Fairlight,Fairlight,us,1,,2023-02-07 19:32:14,1977-01-01 00:00:00,Maze  Jailbreak  Blind-man's-bluff  Trailblazer (USA).zip
38129,Colecovision,Pepper II,Ação,Exidy  Inc.,Coleco Industries  Inc.,,,,,1983-01-01 00:00:00,Pepper II.zip
38148,Colecovision,Smurf Rescue in Gargamel's Castle,Ação,Coleco Industries  Inc.,Coleco Industries  Inc.,,,,,1982-01-01 00:00:00,Smurf Rescue.zip
38109,Colecovision,Jumpman Junior,Ação,Epyx,Epyx,,,,,1984-01-01 00:00:00,Jumpman Junior.zip
